3741269236616853,'Fri Aug 08 12:19:18 +0800 2014','祈祷//@木子木hn: [蜡烛][蜡烛][蜡烛][蜡烛][蜡烛][蜡烛]//@江力北大著名文化青年:怎么这么严重啊？！',0,0,1062,428,3515141513,'预间你',13,6,f,'',24,75,50,'Sat Jun 08 12:04:00 +0800 2013',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741261732811747,'Fri Aug 08 11:49:28 +0800 2014','[泪][蜡烛]//@网一:[蜡烛]',0,0,1062,428,2026208853,'甲小壳',13,1,f,'http://blog.sina.com.cn/u/2026208853',451,145,11842,'Tue Mar 15 09:09:12 +0800 2011',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741260668237626,'Fri Aug 08 11:45:14 +0800 2014','[蜡烛]//@大小孩chris:[蜡烛]//@卢小鹿尤: [蜡烛]//@大梅子ai小葱:[蜡烛]//@smilely倩倩: [蠟燭] //@网一:[蠟燭]',0,0,1062,428,1953786504,'lububilee',44,5,f,'',480,194,4400,'Sat May 21 15:16:45 +0800 2011',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741260634633476,'Fri Aug 08 11:45:06 +0800 2014','[蜡烛]',0,0,1062,428,1787067571,'逃离这个疯狂世界-',35,9,f,'',337,126,8731,'Sat Nov 27 15:27:23 +0800 2010',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741249485822769,'Fri Aug 08 11:00:49 +0800 2014','[蜡烛]',0,0,1062,428,3179390551,'彼岸夏木',37,3,f,'',53,44,1516,'Sun Dec 09 15:47:27 +0800 2012',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741247916801247,'Fri Aug 08 10:54:35 +0800 2014','[蜡烛]//@尘缘尘缘尘缘: [蜡烛]//@饶威全国后援会微博部:[蜡烛]',0,0,1062,428,3841410704,'2014看饶威',11,1,m,'',52,38,2043,'Wed Oct 09 06:41:41 +0800 2013',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741247133395207,'Fri Aug 08 10:51:27 +0800 2014','为遇难的人民祈祷平安🙏',0,0,1062,428,5073767453,'陈奕瑶yiyao',44,17,f,'',102,189,20,'Sun Mar 16 14:35:22 +0800 2014',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741246969583355,'Fri Aug 08 10:50:49 +0800 2014','[蜡烛]',0,0,1062,428,2774046380,'无线昆明',53,1,m,'',206170,412,30504,'Thu May 17 15:04:04 +0800 2012',True,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741244939175092,'Fri Aug 08 10:42:45 +0800 2014','转发微博',0,0,1062,428,2924629375,'英儿ye',23,1,f,'',319,30,8492,'Sat Aug 18 18:39:13 +0800 2012',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741243198227788,'Fri Aug 08 10:35:50 +0800 2014','[蜡烛][蜡烛][蜡烛]默哀//@刘建辉Mr: [蜡烛][蜡烛][蜡烛]',0,0,1062,428,2683931592,'猫咪-啊仨',44,1,m,'',1209,109,210,'Wed Jan 25 07:55:23 +0800 2012',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741240346709430,'Fri Aug 08 10:24:29 +0800 2014','[蜡烛]',0,0,1062,428,3430052514,'营山发布',51,1000,f,'',863,29,1021,'Tue May 07 15:31:14 +0800 2013',True,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741239679733179,'Fri Aug 08 10:21:50 +0800 2014','[蜡烛][蜡烛][蜡烛]期待奇迹。',0,0,1062,428,2930328610,'青年李智水',46,1,m,'http://blog.sina.com.cn/u/2930328610',4027,2982,1093,'Tue Aug 21 19:02:13 +0800 2012',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741239298257227,'Fri Aug 08 10:20:20 +0800 2014','[蜡烛][蜡烛][蜡烛]//@tears泪--pax:卧天[生病][蜡烛][蜡烛][蜡烛]//@卢_小苹:[蜡烛][蜡烛][蜡烛]',0,0,1062,428,2715497621,'Summer芸汐',14,5,f,'',210,187,3456,'Sat Apr 21 11:42:42 +0800 2012',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741237796129967,'Fri Aug 08 10:14:21 +0800 2014','转发微博',0,0,1062,428,2648103765,'宝鸡金台公安',61,1000,m,'',4320,547,16822,'Wed Feb 29 16:12:51 +0800 2012',True,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741237733595272,'Fri Aug 08 10:14:07 +0800 2014','#云南鲁甸县地震#',0,0,1062,428,2763512650,'宝鸡陈仓公安',61,3,m,'',1863,333,8111,'Wed Apr 25 16:07:42 +0800 2012',True,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741237503309982,'Fri Aug 08 10:13:12 +0800 2014','转发微博',0,0,1062,428,2164788573,'酷毙的围脖',50,1000,m,'',27,38,2032,'Mon Jun 06 00:26:24 +0800 2011',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741236802465658,'Fri Aug 08 10:10:25 +0800 2014','//@蓝色D多瑙河V:今天看到微博记者被下令撤离。真相被埋在了废墟[衰]//@粉红色玫瑰花瓣: [蜡烛][心] //@冬天的鼠标:[蜡烛][心]//@开心的雪-:[蜡烛][心] //@柳絮2009:[蜡烛][心]',0,0,1062,428,1845196487,'世态炎凉2049',44,1000,m,'',1645,955,33815,'Fri Feb 18 16:26:40 +0800 2011',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741236713827462,'Fri Aug 08 10:10:04 +0800 2014','[蜡烛][蜡烛][蜡烛]',0,0,1062,428,2185483561,'翟大大花',100,1000,f,'http://blog.sina.com.cn/u/2185483561',1685,1585,2488,'Sat Jun 18 20:53:44 +0800 2011',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741236450525943,'Fri Aug 08 10:09:01 +0800 2014','//@蓝色D多瑙河V:今天看到微博记者被下令撤离。真相被埋在了废墟[衰]//@粉红色玫瑰花瓣: [蜡烛][心] //@冬天的鼠标:[蜡烛][心]//@开心的雪-:[蜡烛][心] //@柳絮2009:[蜡烛][心]',0,0,1062,428,1845196487,'世态炎凉2049',44,1000,m,'',1645,955,33815,'Fri Feb 18 16:26:40 +0800 2011',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741235774418998,'Fri Aug 08 10:06:19 +0800 2014','[蜡烛]//@饶威全国后援会微博部:[蜡烛]',1,0,1062,428,3761372687,'尘缘尘缘尘缘',100,1000,f,'',843,692,2954,'Sun Sep 01 18:01:15 +0800 2013',True,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741233740992806,'Fri Aug 08 09:58:15 +0800 2014','[蜡烛][蜡烛][蜡烛]',0,0,1062,428,2547611685,'小艾爱莫莫',32,1,f,'',98,94,697,'Thu Dec 22 19:03:07 +0800 2011',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741231492692200,'Fri Aug 08 09:49:19 +0800 2014','转发微博',0,0,1062,428,2692652333,'金金于66',35,2,f,'',17,45,69,'Tue Apr 03 11:50:52 +0800 2012',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741230896933818,'Fri Aug 08 09:46:57 +0800 2014','[蜡烛]祈福',0,0,1062,428,3956792030,'郫县机关事务管理局',51,1,m,'',24,55,20,'Thu Dec 26 11:01:51 +0800 2013',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741230842570981,'Fri Aug 08 09:46:44 +0800 2014','[蜡烛][蜡烛][蜡烛]',0,0,1062,428,1006125542,'开怀才笑',44,1,m,'',477,1632,884,'Sat Nov 02 17:44:11 +0800 2013',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741230644765255,'Fri Aug 08 09:45:57 +0800 2014','[蜡烛]//@惠阳发布: [蜡烛]//@广州共青团:[蜡烛][蜡烛][蜡烛]',0,0,1062,428,5044712584,'惠阳畜牧兽医',44,13,m,'',47,86,195,'Fri Feb 21 10:52:51 +0800 2014',True,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741229705699086,'Fri Aug 08 09:42:12 +0800 2014','鲁甸加油！！！',0,0,1062,428,2733246792,'哎呦芬丫头',42,1,f,'http://zzzfffbbpig.blog.163.com/',138,66,205,'Mon Mar 05 23:09:33 +0800 2012',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741229658946356,'Fri Aug 08 09:42:02 +0800 2014','逝者安息',0,0,1062,428,1957193490,'MissRyhme',100,1000,f,'',36,67,45,'Sun Nov 20 21:33:31 +0800 2011',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741229101987261,'Fri Aug 08 09:39:48 +0800 2014','[蜡烛]看到现在我想呼吁人们，在做新房时，应多考虑房屋的建设质量和抗震级别，尤其是偏远山区。不要仅仅图漂亮和所谓的高大，否则终究经不起吹残。也希望国家政府部门能够多多去引导。',0,0,1062,428,2270317950,'郑clouds云',36,11,m,'http://zy1995.sina.com.cn/sinat',178,382,531,'Wed Jul 27 09:17:56 +0800 2011',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741228476698791,'Fri Aug 08 09:37:20 +0800 2014','[蜡烛]',0,0,1062,428,3216195195,'无锡易美时尚教育',32,2,m,'',1119,1653,334,'Wed Jan 09 15:21:15 +0800 2013',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741225695495996,'Fri Aug 08 09:26:17 +0800 2014','转发微博',0,0,1062,428,1934235380,'韩英基',37,17,m,'http://blog.sina.com.cn/u/1934235380',1872,213,1939,'Mon Feb 07 12:51:15 +0800 2011',True,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741224554965053,'Fri Aug 08 09:21:45 +0800 2014','转发微博',0,0,1062,428,2369955754,'-ZoeyinJ',53,1,f,'',225,105,454,'Sat Sep 03 18:12:28 +0800 2011',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741223951503598,'Fri Aug 08 09:19:21 +0800 2014','啊！！[蜡烛][蜡烛][蜡烛][泪][泪][泪]',0,0,1062,428,1646786094,'虚客狐',400,7,f,'http://www.flickr.com/photos/adrianfox/',751,134,9784,'Sat Sep 12 17:43:32 +0800 2009',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741223879339712,'Fri Aug 08 09:19:04 +0800 2014','转发微博',0,0,1062,428,2145395403,'丁琴-丁琴',37,12,f,'',16,9,1834,'Thu May 26 14:51:33 +0800 2011',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741223636256451,'Fri Aug 08 09:18:06 +0800 2014','转发微博',0,0,1062,428,2160714187,'衹为你画地为牢',42,1000,f,'',4,17,3,'Fri Jun 03 08:54:14 +0800 2011',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741223330017996,'Fri Aug 08 09:16:52 +0800 2014','[蜡烛]',0,0,1062,428,1874152767,'勋找迷鹿的凡精灵',11,6,f,'',24,186,2030,'Thu Nov 25 09:01:34 +0800 2010',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741223305571673,'Fri Aug 08 09:16:47 +0800 2014','[蜡烛][蜡烛]',0,0,1062,428,1891854982,'尘弦落',31,15,f,'',175,176,975,'Sat Dec 11 14:32:40 +0800 2010',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741223179304296,'Fri Aug 08 09:16:16 +0800 2014','人数又上涨····[淚][蠟燭]',0,0,1062,428,1666052584,'夕颜书怡',32,1,f,'',1180,945,5835,'Sun Dec 27 17:51:30 +0800 2009',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741223120530004,'Fri Aug 08 09:16:03 +0800 2014','[蜡烛]',0,0,1062,428,5149144075,'房山民政',11,11,m,'',1347,26,41,'Wed May 21 11:34:17 +0800 2014',True,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741222893526500,'Fri Aug 08 09:15:08 +0800 2014','祈祷遇难人数别再增加了愿生者平安逝者安息 //@镇灵通-镇海新闻中心:遇难人数每天都在增加，心情很难受，鲁甸加油[蜡烛][心][蜡烛]',0,0,1062,428,3163368974,'爽歪歪向右看',33,2,f,'',135,165,2299,'Wed Jan 23 10:00:01 +0800 2013',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741222877220923,'Fri Aug 08 09:15:05 +0800 2014','[蠟燭]',0,0,1062,428,1276369113,'汪小皓要摸肉肉',50,6,f,'',232,172,1149,'Sun Nov 28 18:52:25 +0800 2010',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741221316483813,'Fri Aug 08 09:08:52 +0800 2014','转发微博',0,0,1062,428,2145395403,'丁琴-丁琴',37,12,f,'',16,9,1834,'Thu May 26 14:51:33 +0800 2011',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741221250291309,'Fri Aug 08 09:08:37 +0800 2014','//@昭通森警: 这两天正值灾区群众俗称的“七月半”，是纪念已逝去亲人的日子。',0,0,1062,428,3013302282,'怒江森警',53,33,m,'',1203,37,1062,'Tue Nov 27 15:29:06 +0800 2012',True,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741220968566348,'Fri Aug 08 09:07:29 +0800 2014','转发微博',0,0,1062,428,5064844120,'桥西振头派出所1',13,1,m,'',43,102,981,'Mon Mar 10 14:27:36 +0800 2014',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741216946511920,'Fri Aug 08 08:51:31 +0800 2014','这么多人了。。。[蜡烛]',0,0,1062,428,2177670122,'我爱炎亚纶微博',21,2,f,'http://blog.sina.com.cn/u/2177670122',344,105,14174,'Thu Jun 16 21:39:11 +0800 2011',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741216301091645,'Fri Aug 08 08:48:57 +0800 2014','转发微博',0,0,1062,428,2838014302,'陕西省黄龙县政府办公室',61,6,m,'',2238,221,620,'Mon Jun 18 11:42:24 +0800 2012',True,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741216174628563,'Fri Aug 08 08:48:27 +0800 2014','哎。。[蜡烛]',0,0,1062,428,1769531642,'冰冰棒冰棒_',33,1,f,'',1701,432,169,'Fri Jul 09 20:24:23 +0800 2010',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741212219207745,'Fri Aug 08 08:32:44 +0800 2014','祝福 //@大梅子ai小葱:[蜡烛] //@smilely倩倩: [蠟燭] //@网一:[蠟燭]',0,0,1062,428,3718840127,'50岚鲜茶专卖连锁',31,1000,f,'',7746,432,52,'Tue Aug 13 09:31:55 +0800 2013',True,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741210524721441,'Fri Aug 08 08:26:00 +0800 2014','[蜡烛]',0,0,1062,428,1762687615,'赤脚大鲜er',21,12,f,'',316,254,96,'Fri Jun 25 14:45:26 +0800 2010',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741210479208218,'Fri Aug 08 08:25:49 +0800 2014','转发微博',0,0,1062,428,1813256377,'风雨的微笑',42,1,m,'',1453,759,17950,'Tue Sep 07 06:12:49 +0800 2010',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741210273882347,'Fri Aug 08 08:25:00 +0800 2014','[蜡烛][蜡烛]祈福，不要再有灾难发生了。',0,0,1062,428,2138586953,'Tiffany_柚子',34,17,f,'',110,380,440,'Tue May 24 00:43:31 +0800 2011',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741209983577069,'Fri Aug 08 08:23:51 +0800 2014','//@藏头诗0627: 6、5级地震会造成这么大的伤亡，这么不堪一击！我国还有多少个这样的县城会受到这样的威胁？各地政府：少造“皇宫”，多去关心关心这些被遗忘了的“角落”！不要到了“亡羊”再去“补牢”！',0,0,1062,428,2804065383,'刘葆生律师',33,2,m,'',2453,1991,19359,'Sun Jun 10 16:04:46 +0800 2012',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741208881000390,'Fri Aug 08 08:19:28 +0800 2014','[蜡烛]',0,0,1062,428,1831187941,'U-傻魚-U',44,1,f,'',157,162,647,'Sat Oct 16 14:16:18 +0800 2010',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741208054415814,'Fri Aug 08 08:16:11 +0800 2014','6、5级地震会造成这么大的伤亡，这么不堪一击！我国还有多少个这样的县城会受到这样的威胁？各地政府：少造“皇宫”，多去关心关心这些被遗忘了的“角落”！不要到了“亡羊”再去“补牢”！',1,0,1062,428,2262608540,'藏头诗0627',33,2,m,'',2985,1997,15099,'Sat Jul 23 07:59:18 +0800 2011',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741207593399965,'Fri Aug 08 08:14:21 +0800 2014','[蜡烛][蜡烛][蜡烛]',1,0,1062,428,2155903173,'默小辉',43,2,m,'',3638,806,260,'Tue May 31 11:11:53 +0800 2011',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
3741205655708093,'Fri Aug 08 08:06:39 +0800 2014','[蜡烛]地震能造成这么大伤亡，也应该反思。对于重建工作要更加谨慎。',0,0,1062,428,2932487817,'M_Sketch',11,5,f,'',0,38,13,'Tue Aug 28 23:52:47 +0800 2012',False,3741020640174910,'Thu Aug 07 19:51:26 +0800 2014',2803301701,'人民日报',11,1000,m,'',23166911,269,33690,Sun Jul 22 02:28:35 +0800 2012,True
